Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
11785000,AM,China National Radio,0000,1300,Chinese,Xian,China,1234567,,150,257,China,HFCC
11785000,AM,Turkish Radio-TV Corp,2200,2300,English,Emirler,Turkey,1234567,,300,325,Turkey,HFCC
11790000,AM,Radio France Internationale,0430,0500,Swahili (macrolanguage),Issoudun,France,1234567,,250,140,France,HFCC
11790000,AM,Radio Romania International,0700,0800,Romanian,Galbeni,Romania,1,,300,140,Romania,HFCC
11790000,AM,China Radio International,1200,1400,Chinese,Kashi,China,1234567,,100,239,China,HFCC
11790000,AM,China Radio International,1500,1600,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11790000,AM,China Radio International,1630,1730,Hausa,Kunming,China,1234567,,500,283,China,HFCC
11790000,AM,China Radio International,1730,1830,Hausa,Kunming,China,1234567,,500,283,China,HFCC
11790000,AM,China Radio International,2300,2400,English,Xian,China,1234567,,500,190,China,HFCC
11795000,AM,Korean Broadcasting System,1000,1100,English,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,China Radio International,1100,1200,English,Kashi,China,1234567,,100,174,China,HFCC
11795000,AM,Korean Broadcasting System,1100,1200,Spanish,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,Korean Broadcasting System,1200,1300,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,Nippon Hoso Kyokai,1900,2000,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,Radio Romania International,0000,0100,Romanian,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11800000,AM,Media Broadcast GmbH,1200,1230,Multiple languages,Nauen,Germany,7,,250,60,Germany,HFCC
11800000,AM,Nippon Hoso Kyokai,1400,1430,English,Tokyo Yamata,Japan,1234567,,300,240,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,1430,1450,Burmese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,1600,1800,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,1800,1900,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,China National Radio,2300,1200,Chinese,Beijing,China,1234567,,150,180,China,HFCC
11805000,AM,Encompass Digital Media Services,1530,1600,Korean,Tashkent,Ouzbékistan,1234567,,100,68,Ouzbékistan,HFCC
11805000,AM,"Adventist Broadcasting Service, Inc.",1900,2000,Arabic,"Agat, Guam",United States,1234567,,100,300,United States,HFCC
11810000,AM,Korean Broadcasting System,0000,0200,Spanish,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,0200,0300,Japanese,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,0300,0400,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,1300,1400,Russian,Kimjae,Korea (Rep. of),1234567,,100,304,Korea (Rep. of),HFCC
11810000,AM,Radio Romania International,1500,1530,Russian,Tiganesti,Romania,1234567,,300,37,Romania,HFCC
11810000,AM,China National Radio,2055,0600,Mongolian,Beijing,China,1234567,,100,15,China,HFCC
11810000,AM,Korean Broadcasting System,2200,2400,English,Kimjae,Korea (Rep. of),1234567,,250,304,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,2300,2400,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11815000,AM,China National Radio,0400,0600,Chinese,Baoji,China,1234567,,100,150,China,HFCC
11815000,AM,Vatican Radio,0440,0500,Ukrainian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,0500,0520,Russian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,0605,0700,Ukrainian,S. Maria di Galeria,Vatican,1,,250,62,Vatican,HFCC
11815000,AM,China National Radio,0700,0800,Chinese,Beijing,China,1234567,,100,175,China,HFCC
11815000,AM,China Radio International,0800,0830,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
11815000,AM,Nippon Hoso Kyokai,1000,1400,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,Nippon Hoso Kyokai,1400,1500,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,China Radio International,1400,1500,English,Urumqi,China,1234567,,500,270,China,HFCC
11815000,AM,Nippon Hoso Kyokai,1500,1600,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,Vatican Radio,1600,1620,Armenian,S. Maria di Galeria,Vatican,1234567,,250,43,Vatican,HFCC
11815000,AM,Vatican Radio,1620,1640,Russian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,1640,1700,Ukrainian,S. Maria di Galeria,Vatican,1234567,,100,58,Vatican,HFCC
11815000,AM,Encompass Digital Media Services,1700,2100,Persian,Woofferton,United Kingdom,1234567,,250,92,United Kingdom,HFCC
11820000,AM,China Radio International,0000,0100,Cantonese,Xian,China,1234567,,500,200,China,HFCC
11820000,AM,China Radio International,0130,0200,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
11820000,AM,Radio Romania International,0200,0300,Spanish,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11820000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0600,0900,Arabic,Jeddah,Saudi Arabia,1234567,,250,300,Saudi Arabia,HFCC
11820000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1800,2300,Arabic,Riyadh,Saudi Arabia,1234567,,500,320,Saudi Arabia,HFCC
11825000,AM,World Christian Broadcasting (USA),0400,0500,English,Madagascar World Voice,Madagascar,1234567,,100,295,Madagascar,HFCC
11825000,AM,Nippon Hoso Kyokai,0700,0950,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11825000,AM,Nippon Hoso Kyokai,0950,1000,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11825000,AM,China Radio International,1700,1800,Croatian,Beijing,China,1234567,,500,322,China,HFCC
11825000,AM,China Radio International,2100,2200,Croatian,Beijing,China,1234567,,500,318,China,HFCC
11830000,AM,China Radio International,0100,0300,Spanish,Kashi,China,1234567,,500,269,China,HFCC
11830000,AM,Radio Romania International,0300,0400,English,Galbeni,Romania,1234567,,300,320,Romania,HFCC
11830000,AM,Media Broadcast GmbH,0500,0530,Multiple languages,Nauen,Germany,1234567,,125,185,Germany,HFCC
11830000,AM,BBC Worldservice,1300,1400,English,A'Seela,Oman,1234567,,250,60,Oman,HFCC
11830000,AM,Nippon Hoso Kyokai,1400,1500,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11830000,AM,BBC Worldservice,1500,1530,Arabic,A'Seela,Oman,12345,,250,305,Oman,HFCC
11830000,AM,Radio Romania International,1600,1700,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11830000,AM,Media Broadcast GmbH,1600,1700,Multiple languages,Nauen,Germany,1,,125,128,Germany,HFCC
11830000,AM,Media Broadcast GmbH,1800,1830,Multiple languages,Nauen,Germany,1234567,,125,185,Germany,HFCC
11830000,AM,China Radio International,2300,0100,Spanish,Kashi,China,1234567,,500,269,China,HFCC
11840000,AM,"HFCC, Intl. Radio for Disaster Relief project",0000,2400,Undetermined,S. Maria di Galeria,Vatican,1234567,,100,0,Vatican,HFCC
11840000,AM,Radio Piepzender,0000,2400,Dutch,Zwolle,Netherlands,1234567,,2,0,Netherlands,HFCC
11850000,AM,China National Radio,0000,1000,Chinese,Nanning,China,1234567,,100,142,China,HFCC
11850000,AM,Media Broadcast GmbH,0630,0700,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
11850000,AM,Korean Broadcasting System,1100,1200,English,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
11850000,AM,"Adventist Broadcasting Service, Inc.",1300,1400,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
11850000,AM,United States Agency for Global Media (USAGM),1400,1500,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11850000,AM,Radio Romania International,1500,1530,Russian,Tiganesti,Romania,1234567,,300,37,Romania,HFCC
11850000,AM,Abu Dhabi Media Company,1500,1600,Turkmen,Dhabayya,United Arab Emirates,1234567,,250,30,United Arab Emirates,HFCC
11850000,AM,Islamic Republic of Iran Broadcasting,1620,1650,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11850000,AM,Media Broadcast GmbH,1800,1900,Hausa,Issoudun,France,1234567,,500,175,France,HFCC
11850000,AM,Islamic Republic of Iran Broadcasting,1920,2020,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
11855000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0600,1700,Arabic,Jeddah,Saudi Arabia,1234567,,50,0,Saudi Arabia,HFCC
11855000,AM,Nippon Hoso Kyokai,1000,1020,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Nippon Hoso Kyokai,1020,1040,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Nippon Hoso Kyokai,1040,1050,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Media Broadcast GmbH,1800,1830,Multiple languages,Nauen,Germany,123,,100,105,Germany,HFCC
11855000,AM,Media Broadcast GmbH,1800,1830,Multiple languages,Nauen,Germany,56,,100,105,Germany,HFCC
11855000,AM,China Radio International,2200,2400,Spanish,Urumqi,China,1234567,,500,308,China,HFCC
11860000,AM,SunDance,0000,2400,Dutch,Nijmegen,Netherlands,1234567,,15,0,Netherlands,HFCC
11860000,AM,China Radio International,0130,0230,Nepali,Kunming,China,1234567,,500,283,China,HFCC
11860000,AM,Radio Russia,0300,0700,Russian,Armavir,Russia,1234567,,100,104,Russia,HFCC
11860000,AM,China National Radio,0300,0900,Chinese,Lhasa,China,1234567,,100,85,China,HFCC
11860000,AM,Radio Russia,1300,1500,Russian,Irkutsk,Russia,1234567,,15,224,Russia,HFCC
11860000,AM,United States Agency for Global Media (USAGM),1400,0100,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,183,United States,HFCC
11860000,AM,BBC Worldservice,1430,1500,Korean,Tashkent,Ouzbékistan,23456,,100,76,Ouzbékistan,HFCC
11860000,AM,BBC Worldservice,1530,1600,Korean,Tashkent,Ouzbékistan,23456,,100,76,Ouzbékistan,HFCC
11860000,AM,Radio Romania International,1600,1700,Romanian,Galbeni,Romania,1234567,,300,140,Romania,HFCC
11860000,AM,Nippon Hoso Kyokai,1900,2100,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11865000,AM,China Radio International,0000,0100,English,Xian,China,1234567,,500,190,China,HFCC
11865000,AM,SunDance,0000,2400,Dutch,Nijmegen,Netherlands,1234567,,15,0,Netherlands,HFCC
11865000,AM,All India Radio,0900,1030,Nepali,Delhi,India,1234567,,100,102,India,HFCC
11865000,AM,All India Radio,1045,1215,Tibetan,Delhi,India,1234567,,100,102,India,HFCC
11865000,AM,Radio Russia,1600,1900,Russian,Moskva,Russia,1234567,,40,261,Russia,HFCC
11870000,AM,SunDance,0000,2400,Dutch,Nijmegen,Netherlands,1234567,,15,0,Netherlands,HFCC
11870000,AM,Korean Broadcasting System,0100,0200,Vietnamese,Kimjae,Korea (Rep. of),1234567,,100,205,Korea (Rep. of),HFCC
11870000,AM,China Radio International,0200,0230,Pushto,Kashi,China,1234567,,100,239,China,HFCC
11870000,AM,China Radio International,0600,0700,English,Kashi,China,1234567,,100,239,China,HFCC
11870000,AM,United States Agency for Global Media (USAGM),1400,1500,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
11870000,AM,Vatican Radio,1840,1900,Latin,S. Maria di Galeria,Vatican,1234567,,250,184,Vatican,HFCC
11870000,AM,Vatican Radio,2000,2030,English,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
11870000,AM,Vatican Radio,2030,2100,French,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
11870000,AM,Vatican Radio,2100,2130,Portuguese,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
11875000,AM,China Radio International,0000,0100,Mongolian,Beijing,China,1234567,,500,318,China,HFCC
11875000,AM,Encompass Digital Media Services,0330,0400,Somali,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
11875000,AM,China Radio International,0700,0800,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11875000,AM,World Christian Broadcasting Corporation,0800,0900,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,285,United States,HFCC
11875000,AM,Media Broadcast GmbH,0800,0900,Multiple languages,Sofia,Bulgaria,1,,100,306,Bulgaria,HFCC
11875000,AM,World Christian Broadcasting Corporation,0900,1000,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,285,United States,HFCC
11875000,AM,China Radio International,1000,1100,Cantonese,Kunming,China,1234567,,500,135,China,HFCC
11875000,AM,China Radio International,1100,1200,Min Nan Chinese,Kunming,China,1234567,,500,177,China,HFCC
11875000,AM,China Radio International,1600,1700,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11875000,AM,China Radio International,1700,1800,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11875000,AM,BBC Worldservice,1800,1830,French,Woofferton,United Kingdom,1234567,,300,170,United Kingdom,HFCC
11880000,AM,China Radio International,0200,0300,Standard Chinese,Kashi,China,1234567,,500,269,China,HFCC
11880000,AM,Islamic Republic of Iran Broadcasting,1220,1320,Pushto,Sirjan,Iran (Islamic Rep. of),1234567,,500,40,Iran (Islamic Rep. of),HFCC
11880000,AM,Radio Romania International,1400,1500,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11880000,AM,Trans World Radio,1500,1530,Somali,Manzini,Swaziland,1234567,,100,30,Swaziland,HFCC
11880000,AM,Trans World Radio,1530,1545,Somali,Manzini,Swaziland,17,,100,30,Swaziland,HFCC
11880000,AM,China Radio International,1600,1700,Hakka Chinese,Xian,China,1234567,,500,252,China,HFCC
11885000,AM,China National Radio,0300,1200,Uighur,Urumqi,China,1234567,,50,230,China,HFCC
11885000,AM,China National Radio,1000,1200,Chinese,Fuzhou,China,1234567,,150,358,China,HFCC
11885000,AM,Nippon Hoso Kyokai,2200,0100,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11890000,AM,Radio Russia,1300,1500,Russian,Novosibirsk,Russia,1234567,,250,120,Russia,HFCC
11895000,AM,Korean Broadcasting System,0000,0100,English,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
11895000,AM,China Radio International,0500,0600,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,0600,0700,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,0700,0900,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,0900,1000,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11895000,AM,China Radio International,1000,1100,English,Xian,China,1234567,,500,354,China,HFCC
11895000,AM,China Radio International,1800,1900,Min Nan Chinese,Xian,China,1234567,,500,306,China,HFCC
11895000,AM,China Radio International,1900,2000,Cantonese,Kashi,China,1234567,,500,308,China,HFCC
11895000,AM,Vatican Radio,2200,2230,Chinese,S. Maria di Galeria,Vatican,1234567,,250,46,Vatican,HFCC
11895000,AM,Vatican Radio,2315,2350,Vietnamese,S. Maria di Galeria,Vatican,1234567,,250,74,Vatican,HFCC
11900000,AM,China Radio International,0000,0100,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11900000,AM,Radio Romania International,0000,0100,English,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11900000,AM,Radio Romania International,0500,0530,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11900000,AM,HCJB Australia,1125,1130,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,HCJB Australia,1130,1230,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,HCJB Australia,1230,1400,Tamil,Kununurra WA,Australia,1234567,,75,305,Australia,HFCC
11900000,AM,HCJB Australia,1400,1430,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,China Radio International,1600,1700,English,Jinhua,China,1234567,,500,255,China,HFCC
11900000,AM,China Radio International,2300,2400,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11905000,AM,China National Radio,0100,0900,Chinese,Beijing,China,1234567,,100,163,China,HFCC
11905000,AM,China Radio International,0900,1000,English,Jinhua,China,1234567,,500,150,China,HFCC
11905000,AM,China Radio International,1000,1100,English,Jinhua,China,1234567,,500,150,China,HFCC
11910000,AM,China Radio International,1200,1300,Min Nan Chinese,Beijing,China,1234567,,500,165,China,HFCC
11910000,AM,China Radio International,1300,1400,English,Beijing,China,1234567,,500,165,China,HFCC
11910000,AM,China Radio International,1400,1500,Russian,Xian,China,1234567,,500,292,China,HFCC
11910000,AM,Abu Dhabi Media Company,1500,1600,Urdu,Dhabayya,United Arab Emirates,1234567,,250,60,United Arab Emirates,HFCC
11910000,AM,United States Agency for Global Media (USAGM),1600,1700,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11910000,AM,Nippon Hoso Kyokai,1900,2000,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11910000,AM,Nippon Hoso Kyokai,2000,2100,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11910000,AM,Nippon Hoso Kyokai,2100,2200,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11910000,AM,Vatican Radio,2200,2230,Chinese,S. Maria di Galeria,Vatican,1234567,,250,46,Vatican,HFCC
11910000,AM,Vatican Radio,2315,2350,Vietnamese,S. Maria di Galeria,Vatican,1234567,,250,74,Vatican,HFCC
11915000,AM,China National Radio,0030,1300,Chinese,Baoji,China,1234567,,100,255,China,HFCC
11915000,AM,Nippon Hoso Kyokai,1300,1400,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11915000,AM,Nippon Hoso Kyokai,1510,1530,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11915000,AM,Nippon Hoso Kyokai,1530,1550,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11915000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1800,2300,Arabic,Riyadh,Saudi Arabia,1234567,,500,295,Saudi Arabia,HFCC
11920000,AM,Nippon Hoso Kyokai,0000,0100,Japanese,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11920000,AM,Nippon Hoso Kyokai,0430,0450,Russian,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11920000,AM,Nippon Hoso Kyokai,0540,0600,Russian,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11925000,AM,Media Broadcast GmbH,0430,0515,Multiple languages,Nauen,Germany,1234567,,125,120,Germany,HFCC
11925000,AM,China Radio International,0600,0700,English,Nanning,China,1234567,,100,142,China,HFCC
11925000,AM,Radio Russia,1000,1400,Russian,Petropavlo Kam.,Russia,1234567,,250,263,Russia,HFCC
11925000,AM,China National Radio,1200,1805,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11925000,AM,China National Radio,2025,2330,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11930000,AM,United States Agency for Global Media (USAGM),0000,0100,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,184,United States,HFCC
11930000,AM,United States Agency for Global Media (USAGM),1300,1400,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,349,Philippines,HFCC
11930000,AM,United States Agency for Global Media (USAGM),1300,2000,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,172,United States,HFCC
11930000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1800,2300,Arabic,Riyadh,Saudi Arabia,1234567,,500,270,Saudi Arabia,HFCC
11930000,AM,United States Agency for Global Media (USAGM),2000,2100,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,172,United States,HFCC
